date,zone,crime_type,latitude,longitude,incident_count
2014-10-19 04:12:00,Outer,Theft,28.693681,76.980378,1
2014-10-08 02:19:00,North-West,Robbery,28.739149,77.103443,1
2014-01-28 08:47:00,East,Burglary,28.632607,77.317664,1
2014-09-16 18:27:00,West,Theft,28.67955,77.055027,1
2014-06-12 16:47:00,North,Theft,28.668243,77.230814,1
2014-07-04 13:30:00,East,Theft,28.629096,77.297059,1
2014-01-09 20:03:00,Outer,Theft,28.694957,76.99334,1
2014-11-02 07:01:00,South-West,Theft,28.553959,77.050092,1
2014-09-05 09:40:00,Outer,Theft,28.697122,76.981211,1
2014-01-21 05:01:00,South,Burglary,28.465134,77.189329,1
2014-08-29 23:27:00,North-East,Burglary,28.699704,77.254056,1
2014-04-01 07:28:00,South-East,Burglary,28.55831,77.267057,1
2014-11-26 13:10:00,North-East,Theft,28.706899,77.279347,1
2014-03-18 16:19:00,East,Robbery,28.611218,77.281166,1
2014-04-01 22:39:00,East,Theft,28.625345,77.282489,1
2014-09-27 23:38:00,West,Theft,28.670406,77.065651,1
2014-05-21 21:08:00,New Delhi,Theft,28.62717,77.195439,1
2014-05-14 01:04:00,South,Burglary,28.484082,77.184956,1
2014-09-27 21:15:00,Central,Theft,28.657848,77.209241,1
2014-07-05 02:06:00,West,Theft,28.677619,77.058889,1
2014-06-06 20:35:00,South,Theft,28.490944,77.182992,1
2014-01-30 17:46:00,South-East,Burglary,28.55386,77.24214,1
2014-11-16 01:56:00,Outer,Theft,28.716811,76.985488,1
2014-05-20 04:22:00,South-East,Theft,28.522156,77.242803,1
2014-04-01 18:39:00,North-West,Theft,28.743131,77.100842,1
2014-04-13 02:03:00,South-East,Theft,28.546123,77.239029,1
2014-04-19 14:52:00,South-West,Theft,28.592778,77.058055,1
2014-02-10 03:14:00,Outer,Theft,28.728949,77.014694,1
2014-04-07 00:55:00,North-West,Theft,28.737787,77.095657,1
2014-01-02 00:40:00,South-West,Theft,28.586604,77.060155,1
2014-03-12 18:01:00,North,Theft,28.670547,77.227084,1
2014-06-20 05:34:00,West,Theft,28.676683,77.073391,1
2014-12-06 04:50:00,South-West,Theft,28.55825,77.062371,1
2014-09-06 05:04:00,North-East,Assault,28.70701,77.287144,1
2014-09-22 00:29:00,North-West,Assault,28.728008,77.096447,1
2014-11-16 05:47:00,North-East,Theft,28.672383,77.27414,1
2014-07-04 09:18:00,North-West,Theft,28.746763,77.097354,1
2014-02-12 02:09:00,South,Assault,28.483829,77.19699,1
2014-05-22 15:04:00,Outer,Theft,28.729326,77.012294,1
2014-04-20 04:24:00,Outer,Theft,28.718591,76.986831,1
2014-03-14 18:00:00,South-East,Assault,28.544041,77.253209,1
2014-03-06 12:01:00,South,Robbery,28.501506,77.17751,1
2014-04-25 10:59:00,North-East,Theft,28.705864,77.262489,1
2014-03-03 02:55:00,North-West,Robbery,28.726713,77.092064,1
2014-12-02 06:36:00,Outer,Theft,28.729758,76.982996,1
2014-11-22 10:32:00,New Delhi,Theft,28.624306,77.204092,1
2014-09-11 13:50:00,North-West,Theft,28.740302,77.104872,1
2014-07-24 08:11:00,North-West,Assault,28.733782,77.086759,1
2014-09-10 09:17:00,North-West,Theft,28.722731,77.072646,1
2014-03-31 07:17:00,South-West,Theft,28.59121,77.079626,1
2014-08-26 14:13:00,West,Assault,28.671832,77.082564,1
2014-06-09 06:00:00,Outer,Theft,28.721945,77.017154,1
2014-12-27 20:21:00,South-East,Theft,28.544146,77.256714,1
2014-08-18 21:35:00,East,Theft,28.645101,77.291704,1
2014-06-03 14:31:00,South,Burglary,28.488881,77.198714,1
2014-01-28 23:55:00,Central,Theft,28.634064,77.226072,1
2014-12-08 18:56:00,Outer,Theft,28.727743,77.003852,1
2014-04-26 08:36:00,Outer,Assault,28.712181,77.017745,1
2014-06-02 00:57:00,North-East,Theft,28.697164,77.278202,1
2014-12-31 19:10:00,North,Theft,28.703736,77.23625,1
2014-04-24 15:34:00,North-West,Theft,28.753333,77.093343,1
2014-10-08 22:45:00,South-East,Theft,28.54032,77.244963,1
2014-08-19 12:24:00,North-West,Burglary,28.752815,77.104054,1
2014-01-01 08:08:00,New Delhi,Fraud,28.605535,77.209077,1
2014-03-24 06:41:00,Outer,Theft,28.691566,77.009279,1
2014-01-27 04:36:00,South-East,Theft,28.530652,77.253923,1
2014-08-05 16:41:00,South,Theft,28.488759,77.188377,1
2014-10-22 05:14:00,Outer,Robbery,28.728051,77.018908,1
2014-04-18 03:46:00,South-East,Fraud,28.525217,77.265813,1
2014-08-14 12:02:00,East,Theft,28.634031,77.282347,1
2014-05-19 07:51:00,East,Theft,28.635765,77.307777,1
2014-05-01 16:23:00,Outer,Fraud,28.714981,76.982074,1
2014-05-27 11:39:00,East,Theft,28.643136,77.298536,1
2014-11-29 08:11:00,West,Theft,28.664147,77.072165,1
2014-08-22 02:08:00,Outer,Robbery,28.711908,76.980277,1
2014-02-03 05:43:00,Outer,Theft,28.711372,77.013367,1
2014-10-30 19:01:00,North-East,Theft,28.700576,77.265185,1
2014-05-07 22:53:00,Outer,Theft,28.726474,77.005728,1
2014-11-16 00:22:00,North-East,Theft,28.679017,77.262639,1
2014-02-24 10:29:00,Outer,Theft,28.707381,77.016018,1
2014-09-11 08:52:00,South-East,Burglary,28.521437,77.266646,1
2014-05-06 04:28:00,West,Assault,28.663727,77.061018,1
2014-06-11 10:41:00,Central,Theft,28.646095,77.231841,1
2014-07-30 22:30:00,North,Theft,28.693865,77.232399,1
2014-02-27 20:11:00,North-East,Burglary,28.678659,77.269569,1
2014-02-28 00:18:00,North-East,Theft,28.682515,77.257414,1
2014-01-19 18:40:00,South-East,Theft,28.534737,77.23813,1
2014-09-18 14:42:00,North-East,Theft,28.696977,77.258845,1
2014-04-09 10:26:00,North-West,Theft,28.727892,77.104728,1
2014-04-25 19:01:00,Outer,Assault,28.705829,76.982216,1
2014-08-22 09:59:00,South,Theft,28.4916,77.190251,1
2014-03-25 06:10:00,Central,Theft,28.642478,77.21871,1
2014-04-04 21:53:00,New Delhi,Theft,28.615535,77.198078,1
2014-05-08 19:12:00,South,Theft,28.473027,77.186169,1
2014-11-12 05:08:00,South-East,Theft,28.529607,77.270429,1
2014-01-15 03:08:00,North,Theft,28.698024,77.215418,1
2014-12-11 10:08:00,South-West,Theft,28.579769,77.068862,1
2014-06-02 14:50:00,East,Theft,28.608575,77.297704,1
2014-02-15 11:34:00,South,Theft,28.486439,77.185466,1
2014-09-01 07:44:00,West,Robbery,28.660052,77.063279,1
2014-12-02 17:55:00,South,Theft,28.476027,77.19897,1
2014-03-11 02:09:00,West,Assault,28.650981,77.058704,1
2014-01-05 21:23:00,West,Theft,28.656273,77.079554,1
2014-10-22 17:17:00,West,Theft,28.68682,77.064954,1
2014-11-07 04:09:00,North-West,Theft,28.75513,77.09511,1
2014-10-08 03:51:00,South,Theft,28.464616,77.203116,1
2014-06-24 21:46:00,North,Theft,28.70532,77.207005,1
2014-03-03 01:56:00,South,Theft,28.501529,77.197747,1
2014-05-13 10:24:00,South-East,Theft,28.537748,77.245013,1
2014-06-12 20:56:00,South,Theft,28.495223,77.19132,1
2014-09-24 05:48:00,South-West,Theft,28.568187,77.081931,1
2014-05-28 01:31:00,West,Burglary,28.656554,77.053391,1
2014-05-30 11:30:00,North-West,Assault,28.758017,77.083077,1
2014-03-11 10:34:00,New Delhi,Theft,28.601163,77.206208,1
2014-09-04 10:48:00,West,Theft,28.661515,77.051507,1
2014-05-21 18:12:00,South-East,Assault,28.56086,77.271176,1
2014-08-14 02:09:00,East,Burglary,28.629839,77.303,1
2014-04-07 05:57:00,Outer,Theft,28.69295,77.010646,1
2014-11-29 05:52:00,South,Assault,28.467372,77.195176,1
2014-11-08 23:34:00,New Delhi,Fraud,28.633893,77.21526,1
2014-10-11 15:09:00,South-West,Theft,28.591058,77.081231,1
2014-02-23 13:08:00,South-East,Theft,28.558618,77.237823,1
2014-05-03 23:01:00,North-East,Theft,28.688033,77.274899,1
2014-12-23 21:12:00,South,Theft,28.492354,77.185511,1
2014-05-10 21:33:00,North-East,Theft,28.71101,77.270931,1
2014-09-08 17:38:00,New Delhi,Theft,28.610994,77.208238,1
2014-11-06 12:44:00,North-East,Burglary,28.702607,77.279532,1
2014-09-27 02:49:00,North-East,Fraud,28.683388,77.278827,1
2014-04-13 07:31:00,South-West,Assault,28.580631,77.06522,1
2014-06-16 15:55:00,South,Burglary,28.500492,77.194494,1
2014-03-17 12:19:00,South,Burglary,28.477036,77.182894,1
2014-01-08 00:44:00,South-West,Theft,28.589001,77.071517,1
2014-12-22 20:31:00,North-East,Theft,28.678956,77.260173,1
2014-07-31 04:29:00,West,Theft,28.665406,77.075748,1
2014-01-02 09:31:00,South,Assault,28.461927,77.186931,1
2014-10-30 02:37:00,South,Theft,28.485141,77.195688,1
2014-10-20 18:11:00,West,Theft,28.652337,77.066394,1
2014-04-24 08:32:00,North-East,Burglary,28.704853,77.283563,1
2014-10-24 05:30:00,East,Robbery,28.610463,77.317811,1
2014-06-08 03:33:00,South-East,Theft,28.559781,77.231425,1
2014-03-19 18:28:00,Central,Theft,28.643784,77.198808,1
2014-02-08 09:38:00,West,Theft,28.668179,77.065427,1
2014-01-10 15:20:00,North,Theft,28.677985,77.229778,1
2014-02-16 05:41:00,West,Robbery,28.677821,77.069343,1
2014-11-14 00:55:00,West,Theft,28.661864,77.080493,1
2014-02-05 23:34:00,North-West,Theft,28.745953,77.104014,1
2014-01-29 08:55:00,North-East,Theft,28.672483,77.252932,1
2014-11-04 11:11:00,Central,Theft,28.66456,77.206195,1
2014-04-12 22:18:00,North-West,Theft,28.733216,77.096329,1
2014-01-23 05:47:00,South-West,Theft,28.574322,77.059802,1
2014-04-13 02:46:00,New Delhi,Theft,28.604971,77.220869,1
2014-02-23 08:31:00,South,Theft,28.477146,77.199949,1
2014-04-08 21:34:00,North,Robbery,28.704649,77.228962,1
2014-12-13 22:56:00,North-West,Theft,28.74919,77.096162,1
2014-10-06 02:50:00,North-East,Theft,28.704494,77.272095,1
2014-03-13 17:16:00,North-East,Theft,28.679252,77.249715,1
2014-07-20 14:04:00,North-West,Assault,28.736547,77.104361,1
2014-05-24 12:53:00,South-West,Burglary,28.566633,77.062353,1
2014-02-06 19:37:00,Outer,Burglary,28.691329,77.009271,1
2014-08-10 21:27:00,Outer,Theft,28.723515,77.017979,1
2014-04-23 20:22:00,North-West,Theft,28.732868,77.082591,1
2014-09-02 15:15:00,Outer,Theft,28.709183,77.005695,1
2014-05-18 12:44:00,Central,Assault,28.649692,77.21407,1
2014-11-29 23:31:00,New Delhi,Theft,28.631411,77.208542,1
2014-11-26 21:49:00,South,Theft,28.491795,77.183322,1
2014-09-07 15:13:00,Central,Theft,28.645528,77.227716,1
2014-12-07 05:26:00,North-East,Theft,28.705781,77.273924,1
2014-09-22 22:20:00,South-West,Theft,28.558442,77.058775,1
2014-02-21 04:09:00,East,Robbery,28.640085,77.299381,1
2014-12-06 18:20:00,North-West,Theft,28.734855,77.087852,1
2014-06-24 10:44:00,North-West,Theft,28.734114,77.102101,1
2014-08-11 18:14:00,Outer,Theft,28.725425,76.985481,1
2014-01-23 01:25:00,North,Theft,28.695094,77.211294,1
2014-06-01 07:00:00,North-West,Theft,28.756832,77.083836,1
2014-12-21 11:12:00,West,Assault,28.684932,77.072718,1
2014-08-06 09:01:00,South-East,Theft,28.552588,77.261252,1
2014-04-09 14:36:00,South-West,Theft,28.554416,77.085629,1
2014-06-03 00:14:00,East,Theft,28.636152,77.297551,1
2014-11-18 16:53:00,Outer,Fraud,28.721715,76.983,1
2014-07-02 21:37:00,East,Theft,28.617355,77.303541,1
2014-11-06 21:51:00,North,Theft,28.681353,77.228253,1
2014-11-21 17:39:00,West,Theft,28.679159,77.088489,1
2014-09-13 08:52:00,South-East,Theft,28.558773,77.263317,1
2014-02-18 00:16:00,South-East,Theft,28.53561,77.233702,1
2014-06-15 18:16:00,Outer,Burglary,28.726511,76.985149,1
2014-06-30 21:05:00,East,Theft,28.619212,77.288095,1
2014-05-31 00:12:00,Outer,Theft,28.707471,77.007978,1
2014-09-18 13:33:00,North-East,Theft,28.703357,77.266142,1
2014-12-03 07:00:00,South-West,Theft,28.555552,77.081746,1
2014-09-02 20:19:00,South,Robbery,28.498416,77.198606,1
2014-04-03 10:10:00,South-West,Burglary,28.586949,77.052087,1
2014-12-30 14:07:00,South-East,Burglary,28.522507,77.2557,1
2014-09-25 09:23:00,Outer,Theft,28.709287,76.981341,1
2014-09-23 03:35:00,Outer,Theft,28.712029,77.000391,1
2014-07-01 14:21:00,East,Robbery,28.636989,77.292277,1
2014-11-21 17:58:00,South-West,Theft,28.579457,77.052867,1
2014-11-03 07:09:00,North-West,Theft,28.725098,77.077713,1
2014-12-10 20:48:00,North-East,Burglary,28.705905,77.279532,1
2014-01-23 20:32:00,East,Theft,28.613089,77.308716,1
2014-11-12 12:34:00,North-East,Burglary,28.683719,77.276953,1
2014-06-16 07:18:00,South-East,Theft,28.559808,77.235622,1
2014-09-29 04:46:00,South,Assault,28.491815,77.20191,1
2014-04-08 22:26:00,West,Theft,28.674618,77.064462,1
2014-02-14 12:03:00,North-East,Theft,28.68723,77.254217,1
2014-10-02 23:23:00,Outer,Burglary,28.720882,77.006243,1
2014-09-08 06:56:00,North-East,Theft,28.694505,77.262743,1
2014-12-27 21:38:00,South,Theft,28.494413,77.173341,1
2014-11-12 03:38:00,South-East,Theft,28.559309,77.263269,1
2014-11-30 22:15:00,New Delhi,Theft,28.629979,77.219877,1
2014-12-20 22:57:00,Central,Robbery,28.631932,77.206885,1
2014-02-21 07:17:00,East,Burglary,28.621949,77.289963,1
2014-05-14 03:38:00,South-West,Theft,28.561483,77.058193,1
2014-08-20 18:44:00,North-West,Theft,28.733695,77.100337,1
2014-07-23 18:43:00,West,Burglary,28.670838,77.057224,1
2014-11-29 03:32:00,Outer,Theft,28.706419,77.006948,1
2014-07-27 16:00:00,West,Assault,28.651457,77.069354,1
2014-05-26 19:21:00,New Delhi,Fraud,28.615222,77.201984,1
2014-01-30 14:28:00,West,Theft,28.680456,77.064432,1
2014-04-27 18:13:00,South-East,Burglary,28.536988,77.262447,1
2014-10-12 05:41:00,New Delhi,Theft,28.627715,77.218329,1
2014-07-06 04:48:00,South-East,Robbery,28.528837,77.239996,1
2014-11-28 11:55:00,South,Theft,28.489068,77.203001,1
2014-12-09 05:06:00,East,Fraud,28.644198,77.281076,1
2014-05-31 15:36:00,South-West,Burglary,28.562114,77.051089,1
2014-03-30 20:05:00,West,Theft,28.654026,77.051624,1
2014-06-14 12:02:00,West,Burglary,28.656207,77.059685,1
2014-04-24 03:27:00,New Delhi,Theft,28.598764,77.225495,1
2014-09-14 02:39:00,West,Theft,28.681332,77.056369,1
2014-10-17 22:43:00,North-East,Theft,28.683378,77.262007,1
2014-02-21 07:16:00,West,Fraud,28.685743,77.078752,1
2014-01-20 23:34:00,New Delhi,Fraud,28.59732,77.210555,1
2014-10-31 22:15:00,North-West,Theft,28.755502,77.106772,1
2014-01-06 04:48:00,South,Burglary,28.461898,77.206194,1
2014-02-21 13:22:00,Outer,Theft,28.692651,77.014138,1
2014-09-20 22:48:00,South-East,Theft,28.554026,77.235215,1
2014-11-01 09:32:00,North-West,Theft,28.728196,77.0893,1
2014-09-26 01:41:00,West,Robbery,28.654984,77.057646,1
2014-11-14 05:16:00,Outer,Theft,28.719997,77.004815,1
2014-05-11 03:07:00,East,Theft,28.611767,77.317493,1
2014-07-14 11:17:00,Outer,Burglary,28.720235,76.989319,1
2014-06-28 09:57:00,Outer,Fraud,28.70099,77.003536,1
2014-11-03 03:28:00,Outer,Theft,28.707298,76.982378,1
2014-05-13 10:51:00,Outer,Theft,28.696307,76.98205,1
2014-07-29 03:32:00,Outer,Theft,28.70058,76.983299,1
2014-09-23 00:00:00,South,Burglary,28.462687,77.193624,1
2014-01-06 03:47:00,South-West,Theft,28.584481,77.058005,1
2014-02-20 15:15:00,West,Theft,28.65835,77.050924,1
2014-12-18 18:22:00,West,Fraud,28.678298,77.076617,1
2014-09-16 00:16:00,West,Theft,28.668757,77.060096,1
2014-10-16 08:28:00,South-East,Theft,28.546188,77.253825,1
2014-08-23 21:32:00,South,Robbery,28.486083,77.171699,1
2014-11-23 23:45:00,Outer,Theft,28.70366,76.995757,1
2014-02-25 02:42:00,Outer,Theft,28.704507,76.986001,1
2014-10-02 22:02:00,East,Burglary,28.629368,77.30187,1
2014-02-11 00:34:00,North,Robbery,28.692158,77.24171,1
2014-09-27 18:18:00,North-East,Theft,28.707174,77.26171,1
2014-09-18 22:05:00,Outer,Theft,28.705456,76.984001,1
2014-12-24 07:17:00,South,Theft,28.480369,77.173433,1
2014-09-30 08:30:00,North-West,Burglary,28.756853,77.099647,1
2014-07-27 15:12:00,South,Theft,28.47095,77.198156,1
2014-07-16 23:03:00,Outer,Theft,28.72771,77.00116,1
2014-08-15 17:29:00,Outer,Assault,28.717508,77.014492,1
2014-10-04 10:36:00,South,Theft,28.487705,77.200492,1
2014-06-22 03:42:00,South-West,Theft,28.566489,77.085112,1
2014-05-07 04:34:00,South-East,Theft,28.532364,77.231681,1
2014-06-19 07:59:00,South-East,Assault,28.540819,77.256241,1
2014-08-02 15:10:00,South-East,Fraud,28.522304,77.246846,1
2014-12-23 03:10:00,Outer,Theft,28.724977,77.004617,1
2014-07-19 05:34:00,North-West,Theft,28.748321,77.084644,1
2014-04-05 01:39:00,South,Theft,28.468115,77.203894,1
2014-12-13 23:37:00,Central,Burglary,28.63498,77.22751,1
2014-03-09 03:03:00,East,Theft,28.638782,77.284373,1
2014-08-18 10:36:00,West,Theft,28.672894,77.053268,1
2014-08-29 01:11:00,North-West,Assault,28.7387,77.088064,1
2014-06-12 12:08:00,South-East,Theft,28.526496,77.233865,1
2014-08-03 16:52:00,South,Theft,28.463095,77.182267,1
2014-01-24 14:19:00,North-East,Burglary,28.703418,77.265497,1
2014-12-05 05:49:00,South,Burglary,28.473728,77.201336,1
2014-08-19 10:08:00,North-West,Theft,28.734906,77.074286,1
2014-06-08 01:42:00,South-West,Theft,28.562555,77.081542,1
2014-10-07 22:29:00,North-West,Burglary,28.728763,77.07501,1
2014-03-14 12:39:00,East,Theft,28.610024,77.287174,1
2014-05-14 17:37:00,South,Robbery,28.494147,77.20061,1
2014-07-20 15:20:00,North-West,Theft,28.734961,77.1061,1
2014-12-07 12:51:00,North-West,Theft,28.750903,77.083733,1
2014-10-17 01:14:00,South-East,Burglary,28.549686,77.246597,1
2014-06-20 22:50:00,South,Theft,28.468011,77.196934,1
2014-01-30 19:50:00,Central,Theft,28.652463,77.220771,1
2014-02-22 06:59:00,South-East,Theft,28.556504,77.257112,1
2014-07-31 23:17:00,West,Burglary,28.668173,77.061977,1
2014-09-20 17:19:00,Outer,Theft,28.721319,77.005499,1
2014-12-03 18:01:00,North,Theft,28.688131,77.241149,1
2014-06-02 04:54:00,West,Fraud,28.653925,77.074663,1
2014-12-19 06:08:00,South,Burglary,28.484493,77.184911,1
2014-07-16 19:10:00,West,Theft,28.670475,77.074846,1
2014-06-15 10:29:00,New Delhi,Burglary,28.599541,77.212556,1
2014-11-08 11:57:00,North-East,Theft,28.7086,77.257015,1
2014-12-26 14:37:00,North-West,Theft,28.744662,77.098404,1
2014-10-16 22:51:00,North-West,Theft,28.752468,77.108806,1
2014-05-17 13:14:00,Outer,Theft,28.691201,77.005787,1
2014-02-25 18:32:00,North-West,Theft,28.726021,77.07707,1
2014-07-11 12:13:00,South-East,Assault,28.52918,77.232736,1
2014-01-11 16:39:00,North-East,Theft,28.708217,77.251764,1
2014-06-19 07:55:00,Central,Theft,28.663194,77.224094,1
2014-10-19 04:01:00,South-East,Burglary,28.542018,77.240352,1
2014-05-30 10:24:00,South-West,Theft,28.556027,77.055457,1
2014-01-16 18:40:00,North-West,Theft,28.747102,77.102323,1
2014-03-11 18:51:00,North,Burglary,28.703684,77.231643,1
2014-04-26 10:36:00,South-East,Theft,28.557921,77.236763,1
2014-07-22 02:43:00,Outer,Theft,28.715188,76.995279,1
2014-05-08 09:50:00,North-East,Theft,28.676989,77.258987,1
2014-08-30 19:53:00,West,Robbery,28.665138,77.075548,1
2014-08-16 08:58:00,West,Theft,28.6705,77.076903,1
2014-08-27 01:02:00,South-East,Fraud,28.546287,77.262199,1
2014-02-25 18:36:00,Outer,Theft,28.717838,77.018946,1
2014-04-23 01:20:00,East,Theft,28.630937,77.303785,1
2014-06-17 03:25:00,West,Theft,28.684954,77.072274,1
2014-05-04 11:20:00,South-East,Theft,28.552171,77.23401,1
2014-01-21 16:28:00,North-East,Theft,28.676454,77.270253,1
2014-04-03 18:42:00,North-West,Theft,28.738174,77.106105,1
2014-05-14 23:12:00,South-East,Theft,28.529882,77.264189,1
2014-02-26 21:23:00,Outer,Theft,28.720358,76.985502,1
2014-06-14 09:56:00,East,Theft,28.617322,77.31173,1
2014-10-14 05:19:00,Outer,Theft,28.696445,77.015943,1
2014-10-11 11:47:00,South-East,Theft,28.528236,77.235083,1
2014-06-24 03:59:00,South-East,Assault,28.5511,77.266671,1
2014-05-29 10:35:00,North-East,Theft,28.695817,77.274213,1
2014-10-05 21:47:00,North-East,Theft,28.691393,77.284199,1
2014-12-20 15:30:00,Outer,Theft,28.718243,77.012621,1
2014-06-23 21:07:00,West,Theft,28.649223,77.055354,1
2014-04-18 01:51:00,Outer,Theft,28.729615,76.997314,1
2014-03-21 23:06:00,West,Theft,28.652937,77.059906,1
2014-07-17 10:57:00,North-West,Theft,28.73567,77.085246,1
2014-10-13 22:57:00,South-East,Theft,28.554881,77.270405,1
2014-06-01 07:10:00,West,Theft,28.684151,77.075387,1
2014-02-01 15:20:00,North-East,Theft,28.69625,77.260452,1
2014-04-08 05:31:00,South-East,Theft,28.537438,77.270025,1
2014-01-12 20:34:00,East,Theft,28.637785,77.312926,1
2014-08-27 15:02:00,South,Theft,28.472454,77.195897,1
2014-12-04 01:10:00,Outer,Assault,28.692093,76.999953,1
2014-04-19 11:00:00,Outer,Theft,28.705374,76.991897,1
2014-05-18 22:48:00,North-West,Burglary,28.74626,77.102707,1
2014-11-11 16:34:00,Central,Theft,28.632582,77.206453,1
2014-06-20 20:27:00,West,Theft,28.670283,77.076016,1
2014-03-26 04:13:00,South,Theft,28.476862,77.201245,1
2014-10-02 17:33:00,North-West,Burglary,28.738688,77.081175,1
2014-01-10 23:07:00,New Delhi,Theft,28.625449,77.215401,1
2014-11-24 01:25:00,South-West,Theft,28.576166,77.065525,1
2014-11-13 08:36:00,South-East,Burglary,28.540373,77.254205,1
2014-09-26 10:16:00,South-West,Assault,28.579014,77.047218,1
2014-08-06 11:45:00,South,Assault,28.489026,77.177152,1
2014-02-27 10:07:00,North-West,Assault,28.741875,77.098881,1
2014-10-31 10:10:00,West,Theft,28.657314,77.051071,1
2014-11-02 21:58:00,West,Theft,28.685516,77.086295,1
